COUNTY_CODE,COUNTY_NAME,DISTRICT_CODE,DISTRICT_NAME,GRADESPAN,SUPERINTENDENT,ADDRESS,CITY_STATE_ZIP,PHONE,EMAIL,WEBSITE,FACEBOOK,TWITTER
35,SOMERSET,0510,BRANCHBURG TWP,PK-08,MS. GENSEL,240 BAIRD ROAD,BRANCHBURG NJ 08876,(908)722-3335 Ext. 4730,RGENSEL@BRANCHBURG.K12.NJ.US,https://www.branchburg.k12.nj.us,https://www.facebook.com/branchburgschools/,https://twitter.com/rgensel1
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,PK-12,RUSSELL LAZOVICK,836 NEWMANS LANE,MARTINSVILLE NJ 08836,(908)685-2777 Ext. 3201,RLAZOVICK@BRRSD.ORG,http://www.brrsd.org,,
35,SOMERSET,1610,FRANKLIN TWP,PK-12,DR. RAVALLY,1755 AMWELL RD,SOMERSET NJ 08873,(732)873-2400 Ext. 312,JRAVALLY@FRANKLINBOE.ORG,https://www.franklinboe.org,,https://twitter.com/FTPSchools
35,SOMERSET,1810,GREEN BROOK TWP,PK-08,MR. CARROLL,132 JEFFERSON AVENUE,GREEN BROOK NJ 08812-2608,(732)968-1171 Ext. 1020,KCARROLL@GBTPS.ORG,https://www.gbtps.org,http://www.facebook.com/gbtps,http://www.twitter.com/gbtps
35,SOMERSET,2170,HILLSBOROUGH TWP,PK-12,DR. SCHIFF,379 SOUTH BRANCH ROAD,HILLSBOROUGH NJ 08844,(908)431-6600 Ext. 2002,JSCHIFF@HTPS.US,https://htps.us/,https://www.facebook.com/hillsboroughtownshippublicschools,https://twitter.com/HillsboroughBOE
35,SOMERSET,3000,MANVILLE BORO,PK-12,MR. BEERS,410 BROOKS BLVD,MANVILLE NJ 08835,(908)231-8545,RBEERS@MANVILLESD.ORG,https://www.manvilleschools.org/,https://www.facebook.com/manvillesd/,https://twitter.com/manvillesd
35,SOMERSET,3320,MONTGOMERY TWP,PK-12,MS. GARTENBERG,1014 ROUTE 601,SKILLMAN NJ 08558,(609)466-7600,NGARTENBERG@MTSD.US,https://www.mtsd.k12.nj.us,https://www.facebook.com/MontgomerySchools,https://twitter.com/@monty_super1
35,SOMERSET,3670,NORTH PLAINFIELD BORO,PK-12,MS. VELLA,33 MOUNTAIN AVENUE,NORTH PLAINFIELD NJ 07060-4075,(908)769-6060 Ext. 6104,MICHELLE_VELLA@NPLAINFIELD.ORG,https://www.nplainfield.org,https://www.facebook.com/northplainfieldschools/,https://twitter.com/nplain_schools
35,SOMERSET,4805,SOMERSET CO ED SERV COMM,KG-12,HAROLD DUNSAVAGE,"991 ROUTE 22 WEST, STE 102",BRIDGEWATER NJ 08807,(908)707-0070 Ext. 700,JHALL@SC.ESC.K12.NJ.US,https://www.sc.esc.k12.nj.us/,,
35,SOMERSET,4810,SOMERSET CO VOCATIONAL,09-12,DR. HARTTRAFT,14 VOGT DRIVE,BRIDGEWATER NJ 08807,(908)526-8900 Ext. 7212,CHARTTRAFT@SCVTS.NET,https://www.scvths.org/,https://www.facebook.com/Somerset-County-Vocational-Technical-Schools-323382437868/,https://twitter.com/scvths
35,SOMERSET,4815,SOMERSET HILLS REGIONAL,PK-12,MRS. DEMPSEY,25 OLCOTT AVENUE,BERNARDSVILLE NJ 07924,(908)630-3011,GDEMPSEY@SHSD.ORG,http://www.shsd.org,,
35,SOMERSET,4820,SOMERVILLE BORO,PK-12,DR. TEEHAN,51 WEST CLIFF ST.,SOMERVILLE NJ 08876,(908)243-1530,SUPERINTENDENT@SOMERVILLESCHOOLS.ORG,https://www.somervillenjk12.org/,https://www.facebook.com/somervilleschools,https://twitter.com/ville_sup
35,SOMERSET,4850,SOUTH BOUND BROOK,PK-08,DR. GOEKE,122 ELIZABETH STREET,SOUTH BOUND BROOK NJ 08880,(732)356-3018,GOEKE@SOUTHBOUNDBROOKK8.ORG, http://www.southboundbrookk8.org,,
35,SOMERSET,5470,WARREN TWP,PK-08,DR. MINGLE,213 MT. HOREB ROAD,WARREN NJ 07059-5628,(908)753-5300,MMINGLE@WARRENTBOE.ORG,https://www.warrentboe.org,https://www.facebook.com/warrentboe/,https://twitter.com/warrenschoolsnj/
35,SOMERSET,5540,WATCHUNG BORO,PK-08,MRS. BILENKER,1 DR. PARENTY WAY,WATCHUNG NJ 07069,(908)755-8121,STEPHANIEBILENKER@WATCHUNGSCHOOLS.US,http://www.watchungschools.com,,
35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,09-12,MS. JEWETT,108 STIRLING ROAD,WARREN NJ 07059-5000,(908)647-4800 Ext. 4890,EJEWETT@WHRHS.ORG,https://www.whrhs.org/,,
37,SUSSEX,0090,ANDOVER REG,PK-08,MR. TOBIN,707 LIMECREST RD.,"NEWTON, NJ 07860",(973)315-5254,DTOBIN@ANDOVERREGIONAL.ORG,https://andoverregional.org,https://www.facebook.com/andoverregional/,https://twitter.com/AndoverRSD
37,SUSSEX,0640,BYRAM TWP,PK-08,MR. HENSZ,12 MANSFIELD DRIVE,STANHOPE NJ 07874,(973)347-1047 Ext. 2305,HENSZ.BRYAN@BYRAMSCHOOLS.ORG,http://www.byramschools.org,https://www.facebook.com/yram.township.school.district/,https://twitter.com/byramschools
37,SUSSEX,1560,FRANKFORD TWP,PK-08,BRADEN HIRSCH,2 PINES ROAD,BRANCHVILLE NJ 07826,(973)948-3727 Ext. 206,HIRSCHB@FRANKFORDSCHOOL.ORG,https://www.frankfordschool.org,https://www.facebook.com/FrankfordSchool/,
37,SUSSEX,1570,FRANKLIN BORO,PK-08,MR. GIACCHI,50 WASHINGTON AVENUE,FRANKLIN NJ 07416,(973)827-9775 Ext. 212,JRGIACCHI@FBOE.ORG,http://www.fboe.org,https://www.facebook.com/Franklin-Borough-School-1269343416480309/,
37,SUSSEX,1630,FREDON TWP,PK-06,MR. BECK,459 ROUTE #94S,NEWTON NJ 07860-5018,(973)383-4151 Ext. 3002,MBECK@FREDON.ORG,http://www.fredon.org,,https://www.twitter.com/FredonTwpSchool
37,SUSSEX,1800,GREEN TWP,KG-08,DR. FURNARI,69 MACKERLEY ROAD,GREENDELL NJ 07839,(973)300-3800 Ext. 533,LFURNARI@GREENHILLS.ORG,https://www.greenhills.org,https://www.facebook.com/greenhillsmustangs,https://twitter.com/GreenHills411
37,SUSSEX,1930,HAMBURG BORO,PK-08,MR. CARDINALE,30 LINWOOD AVE.,HAMBURG NJ 07419,(973)827-7570,MCARDINALE@HAMBURGSCHOOL.COM,https://hamburgschool.com/,Https://www.facebook.com/hamburgschoolpage/,https://twitter.com/HamburgAdmin
37,SUSSEX,1980,HAMPTON TWP,KG-06,MR. HUTCHESON,1 SCHOOL ROAD,NEWTON NJ 07860,(973)383-5300,HUTCHESON@MCKEOWN.ORG,https://www.mckeown.org,,https://@mckeownschool
37,SUSSEX,2030,HARDYSTON TWP,PK-08,MICHAEL RYDER,183 WHEATSWORTH ROAD,HAMBURG NJ 07419,(973)823-7000 Ext. 1080,MRYDER@HTPS.ORG,http://www.htps.org,,https://twitter.com/hardyston_csa
37,SUSSEX,2165,HIGH POINT REGIONAL,09-12,DR. RIPLEY,299 PIDGEON HILL ROAD,SUSSEX NJ 07461-2732,(973)875-7204,SRIPLEY@HPREGIONAL.ORG,http://www.hpregional.org,https://www.facebook.com/HPRHS/,https://twitter.com/HPRwildcats
37,SUSSEX,2240,HOPATCONG,PK-12,MR. DIBENEDETTO,2 WINDSOR AVE,HOPATCONG NJ 07843,(973)398-8801,ADIBENEDETTO@HOPATCONGSCHOOLS.ORG,http://www.hopatcongschools.org/,https://www.facebook.com/HopatcongSchoolDistrict/,https://twitter.com/HopatcongSchool
37,SUSSEX,2465,KITTATINNY REGIONAL,07-12,MR. HUTCHESON,77 HALSEY ROAD,NEWTON NJ 07860,(973)383-1800 Ext. 1170,CHUTCHES@KRHS.NET,http://www.krhs.net,,http://@KRHSCOUGARPRIDE
37,SUSSEX,2490,LAFAYETTE TWP,PK-08,MRS. CENATIEMPO,178 BEAVER RUN RD,LAFAYETTE NJ 07848,(973)875-3344 Ext. 8,JCENATIEMPO@LTES.ORG,http://www.ltes.org,,https://twitter.com/LTSD_Super
37,SUSSEX,2615,LENAPE VALLEY REGIONAL,09-12,MR. DIRUPO,28 SPARTA ROAD,STANHOPE NJ 07874,(973)347-7600 Ext. 5101,PDIRUPO@LVHS.ORG,https://www.lvhs.org,,https://twitter.com/@lvrpatriots
37,SUSSEX,3300,MONTAGUE TWP,PK-08,MR. CAPONE,475 ROUTE 206,MONTAGUE NJ 07827-3018,(973)293-7400,TCAPONE@MONTAGUESCHOOL.ORG,http://www.montagueschool.org/ms/,,https://twitter.com/montaguesuper
37,SUSSEX,3590,NEWTON TOWN,PK-12,DR. GREENE,57 TRINITY STREET,NEWTON NJ 07860,(973)383-7392 Ext. 4229,KGREENE@NEWTONNJ.ORG,HTTP://www.newtonnj.org,https://www.facebook.com/newtonnjschools,https://twitter.com/newtonnjschool
37,SUSSEX,3840,OGDENSBURG BORO,PK-08,DAVID ASTOR,100 MAIN STREET,OGDENSBURG NJ 07439,(973)827-7126,DASTOR@OBBOE.ORG,https://www.obboe.org/,https://www.facebook.com/ogdensburgboroughpublicschool/?ref=bookmarks,
37,SUSSEX,4650,SANDYSTON-WALPACK TWP,KG-06,DR. APRYASZ,100 ROUTE 560,LAYTON NJ 07851,(973)948-4450 Ext. 1002,JAPRYASZ@SANDYSTONWALPACK.ORG,https://www.sandystonwalpack.org,,
37,SUSSEX,4960,SPARTA TWP,PK-12,DR. ROSSI,18 MOHAWK AVENUE,SPARTA NJ 07871,(973)729-7886,MICHAEL.ROSSI@SPARTA.ORG,https://www.sparta.org/,https://www.facebook.com/spartatownshippublicschools/,https://twitter.com/sparta_schools
37,SUSSEX,5030,STANHOPE BORO,PK-08,MR. HAGEMANN,24 VALLEY ROAD,STANHOPE NJ 07874,(973)347-0008,SHAGEMANN@STANHOPESCHOOLS.ORG,https://www.stanhopeschools.org,https://www.facebook.com/StanhopeVRS/,https://twitter.com/stanhopevrs
37,SUSSEX,5040,STILLWATER TWP,PK-06,MRS. MEMMELAAR,904 STILLWATER ROAD,STILLWATER NJ 07875,(973)383-6171,ANNA.MEMMELAAR@STILLWATERSCHOOL.NET,https://www.stillwaterschool.net/,https://www.facebook.com/stillwatertownshipschool/,
37,SUSSEX,5100,SUSSEX-WANTAGE REGIONAL,PK-08,MR. GALL,27 BANK STREET,SUSSEX NJ 07461,(973)875-3175 Ext. 4504,MGALL@SWREGIONAL.ORG,https://www.swregional.org/,https://www.facebook.com/swregional,https://www.twitter.com/swregional
37,SUSSEX,5105,SUSSEX CO ED SERV COMM,PK-12,MS. ROMANO,10 GAIL CT,SPARTA NJ 07871,(973)579-6980 Ext. 102,AROMANO@SUSSEXESC.ORG,,,
37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,09-12,MR. MODLA,105 NORTH CHURCH ROAD,SPARTA NJ 07871,(973)383-6700 Ext. 211,GMODLA@SUSSEX.TEC.NJ.US,http://www.sussextech.org,,https://twitter.com/SCTSMustangs
37,SUSSEX,5360,VERNON TWP,PK-12,MS. D'AVINO,625 ROUTE 517,VERNON NJ 07462,(973)764-2900 Ext. 4365,KDAVINO@VTSD.COM,http://www.vtsd.com,https://www.facebook.com/VernonTwpSD,https://www.twitter.com/VernonTwpSD
37,SUSSEX,5435,WALLKILL VALLEY REGIONAL,09-12,MR. CARR,10 GRUMM ROAD,HARDYSTON TOWNSHIP NJ 07419,(973)827-4100,DCARR@WALLKILLVRHS.ORG,http://www.wallkillvrhs.org,https://www.facebook.com/WVRHS/,https://twitter.com/@WVRHSAthletics
39,UNION,0310,BERKELEY HEIGHTS TWP,PK-12,DR. NOONAN,345 PLAINFIELD AVENUE,BERKELEY HEIGHTS NJ 07922,(908)464-1718,RNOONAN@BHPSNJ.ORG,https://www.bhpsnj.org,,
39,UNION,0850,CLARK TWP,PK-12,MR. GRANDE,365 WESTFIELD AVE,CLARK NJ 07066,(732)574-9600 Ext. 3392,EGRANDE@CLARKSCHOOLS.ORG,http://clarkschools.org/,https://www.facebook.com/clarkpublicschools/,http://twitter.com/clarktwpschools  
39,UNION,0980,CRANFORD TWP,PK-12,DR. RUBIN,132 THOMAS STREET,CRANFORD NJ 07016,(908)709-6202,RUBIN@CRANFORDSCHOOLS.ORG,https://www.cranfordschools.org/,https://www.facebook.com/Cranford-Public-Schools-308180786215133/,https://twitter.com/Cranford_Super
39,UNION,1320,ELIZABETH CITY,PK-12,MRS. HUGELMEYER,500 NORTH BROAD STREET,ELIZABETH NJ 07208,(908)436-6131,HUGELMOL@EPSNJ.ORG,http://www.epsnj.org,https://www.facebook.com/epsnj,https://twitter.com/epsBOARD
39,UNION,1710,GARWOOD BORO,PK-08,DR. QUIGLEY,400 SECOND AVENUE,GARWOOD NJ 07027,(908)789-0331 Ext. 2102,TQUIGLEY@GARWOODSCHOOLS.ORG,https://www.garwoodschools.org,https://www.facebook.com/Garwood-School-District,https://twitter.com/garwoodmustangs
39,UNION,2190,HILLSIDE TWP,PK-12,DR. SHEARD,195 VIRGINIA STREET,HILLSIDE NJ 07205,(908)352-7664 Ext. 6458,DSHEARD@HILLSIDEK12.ORG,http://www.district.hillsidek12.org/,https://www.facebook.com/hillsidepublicschools,https://twitter.com/HillsideBOE
39,UNION,2420,KENILWORTH BORO,PK-12,MR. ARLINGTON,426 BOULEVARD,KENILWORTH NJ 07033,(908)276-1644 Ext. 1513,KYLE_ARLINGTON@KENILWORTHSCHOOLS.COM,http://www.kenilworthschools.com,https://www.facebook.com/KenilworthBOE,https://twitter.com/KenilworthSuper
39,UNION,2660,LINDEN CITY,PK-12,DR. ROBERTOZZI,2 E. GIBBONS STREET,LINDEN NJ 07036-6500,(908)486-2800 Ext. 8008,DROBERTOZZI@LINDENPS.ORG,http://www.linden.k12.nj.us,https://www.facebook.com/lindenpublicschools/,https://twitter.com/LPSSupt
39,UNION,3395,MORRIS-UNION JOINTURE COM,PK-12,DR. FIKE,340 CENTRAL AVENUE,NEW PROVIDENCE NJ 07094,(908)464-7625 Ext. 1180,JFIKE@MUJC.ORG,https://www.mujc.org/,,
39,UNION,3470,MOUNTAINSIDE BORO,PK-08,DR. LUBARSKY,1497 WOODACRES DRIVE,MOUNTAINSIDE NJ 07092,(908)232-3232 Ext. 101,NLUBARSKY@MOUNTAINSIDESCHOOLS.ORG,https://www.mountainsideschools.org/,https://www.facebook.com/MountainsideSchoolDistrict/,https://twitter.com/mtnsidesdnj
39,UNION,3560,NEW PROVIDENCE BORO,PK-12,DR. MICELI,356 ELKWOOD AVENUE,NEW PROVIDENCE NJ 07974-1838,(908)464-9050 Ext. 225,DMICELI@NPSDNJ.ORG,https://www.npsd.k12.nj.us/,,
39,UNION,4160,PLAINFIELD CITY,PK-12,DR. BOLANDI,1200 MYRTLE AVENUE,PLAINFIELD NJ 07063-1139,(908)731-4335,RBOLANDI@PLAINFIELD.K12.NJ.US,http://www.plainfieldnjk12.org,https://www.facebook.com/Plainfield-Public-Schools-99774832658/,https://twitter.com/PlainfieldBOE
39,UNION,4290,RAHWAY CITY,PK-12,DR. CAMP,KLINE PLACE,RAHWAY NJ 07065,(732)396-1020,PCAMP@RAHWAY.NET,https://www.rahway.net,,
39,UNION,4540,ROSELLE BORO,PK-12,DR. BAKER,710 LOCUST STREET,ROSELLE NJ 07203,(908)298-2040 Ext. 2041,JBAKER@ROSELLESCHOOLS.ORG,https://www.roselleschools.org/,https://www.facebook.com/RosellePublicSchools,
39,UNION,4550,ROSELLE PARK BORO,PK-12,MR. GARRIDO,510 CHESTNUT STREET,ROSELLE PARK NJ 07204,(908)245-1197 Ext. 1011,PGARRIDO@RPSD.ORG,http://www.rpsd.org,,
39,UNION,4670,SCOTCH PLAINS-FANWOOD REG,PK-12,DR. HAYES,512 CEDAR STREET,SCOTCH PLAINS NJ 07076,(908)232-6161 Ext. 4001,MHAYES@SPFK12.ORG,https://www.spfk12.org/,,
39,UNION,5000,SPRINGFIELD TWP,PK-12,MR. DAVINO,139 MOUNTAIN AVENUE,SPRINGFIELD NJ 07081,(973)376-1025 Ext. 1213,MDAVINO@SPRINGFIELDSCHOOLS.COM,http://www.springfieldschools.com,https://www.facebook.com/springfieldschools/,https://twitter.com/SpringfieldSchs
39,UNION,5090,SUMMIT CITY,PK-12,MR. CHANG,14 BEEKMAN TERRACE,SUMMIT NJ 07901,(908)918-2100 Ext. 3100,JCHANG@SUMMIT.K12.NJ.US,https://www.summit.k12.nj.us/,https://www.facebook.com/SummitSchoolDistrict/,
39,UNION,5245,UNION CO ED SERV COMM,KG-12,MS. FOPPERT,45 CARDINAL DRIVE,WESTFIELD NJ 07090,(908)233-9317 Ext. 261,TFOPPERT@UCESC.ORG,http://ucesc.org,,
39,UNION,5260,UNION COUNTY VOCATIONAL,09-12,MRS. RYAN,1776 RARITAN ROAD,SCOTCH PLAINS NJ 07076-2997,(908)889-8288 Ext. 120,GRYAN@UCVTS.ORG,http://www.ucvts.org,https://www.facebook.com/Union-County-Vocational-Technical-Schools-Fan-Page-205060586248503/,https://twitter.com/ucvts
39,UNION,5290,UNION TWP,PK-12,MR. TATUM,2369 MORRIS AVENUE,UNION NJ 07083,(908)851-6415,GTATUM@TWPUNIONSCHOOLS.ORG,http://www.twpunionschools.org/,,
39,UNION,5730,WESTFIELD TOWN,PK-12,DR. DOLAN,302 ELM STREET,WESTFIELD NJ 07090,(908)789-4420,MDOLAN@WESTFIELDNJK12.ORG,https://www.westfieldnjk12.org,https://www.facebook.com/WestfieldPublicSchools/,https://twitter.com/westfieldnjk12
39,UNION,5810,WINFIELD TWP,PK-08,MR. LEBRUN,7 1/2 GULFSTREAM AVENUE,WINFIELD TWP NJ 07036,(908)486-7410,RLEBRUN@WINFIELDSCHOOL.ORG,http://www.winfieldschool.org,https://facebook.com/forthewinfield,https://twitter.com/forthewinfield
41,WARREN,0030,ALLAMUCHY TWP,PK-08,MR. FLYNN,20 JOHNSONBURG ROAD,ALLAMUCHY NJ 07820,(908)852-1894 Ext. 202,JFLYNN@AES.K12.NJ.US,https://www.aes.k12.nj.us/Domain/1,https://www.facebook.com/Allamuchy-School-284969682239163/,
41,WARREN,0070,ALPHA BORO,KG-08,MR. COHEN,817 NORTH BLVD.,ALPHA NJ 08865,(908)454-5000 Ext. 200,SCOHEN@APSEDU.ORG,https://apsedu.com,,
41,WARREN,0280,BELVIDERE TOWN,PK-12,MR. CARRUBBA,809 OXFORD STREET,BELVIDERE NJ 07823,(908)475-6600,CCARRUBBA@BELVIDERESD.ORG,https://belvideresd.org,https://www.facebook.com/BelvidereSD,https://twitter.com/BelvidereSD
41,WARREN,0400,BLAIRSTOWN TWP,PK-06,MR. SAALFIELD,1 SUNSET HILL ROAD,BLAIRSTOWN NJ 07825,(908)362-6111,SAALFIELD@BLAIRSTOWNELEM.NET,https://www.blairstownelem.net,https://www.facebook.com/groups/1799552023701224/,
41,WARREN,1620,FRANKLIN TWP,PK-06,MR. EAGLEBURGER,52 ASBURY-BROADWAY ROAD,WASHINGTON NJ 07882,(908)689-2958 Ext. 409,MEAGLEBURGER@FRANKLINSCHOOL.ORG,https://www.franklinschool.org,https://www.facebook.com/FranklinTSD,
41,WARREN,1670,FRELINGHUYSEN TWP,PK-06,MRS. BONAPARTE,780 ROUTE 94,NEWTON NJ 07860,(908)362-6319,BONAPARTE@FRELINGHUYSENSCHOOL.ORG,https://www.frelinghuysenschool.org,https://www.facebook.com/FrelinghuysenTS/,
41,WARREN,1785,GREAT MEADOWS REGIONAL,PK-08,MR. MANGO,281 ROUTE 46,GREAT MEADOWS NJ 07838,(908)637-6576,DMANGO@GMRSD.COM,https://www.gmrsd.com,,
41,WARREN,1840,GREENWICH TWP,PK-08,MS. EPPOLITE,101 WYNDHAM FARM BOULEVARD,STEWARTSVILLE NJ 08886,(908)859-2022 Ext. 1606,EPPOLITEM@GTSD.NET,http://www.gtsd.net,https://www.facebook.com/GreenwichSchoolDistrict,https://twitter.com/gtsdbuzz
41,WARREN,1870,HACKETTSTOWN,PK-12,DAVID MANGO,315 WASHINGTON STREET,HACKETTSTOWN NJ 07840,(908)850-6500 Ext. 231,DMANGO@HACKETTSTOWN.ORG,https://www.hackettstown.org/,,
41,WARREN,2040,HARMONY TWP,PK-08,CHRISTOPHER CARRUBBA,2551 BELVIDERE ROAD,PHILLIPSBURG NJ 08865,(908)859-1001 Ext. 170,CARRUBBAC@HTESD.ORG,https://www.htesd.org/,,https://twitter.com/htshuskies
41,WARREN,2250,HOPE TWP,PK-08,MR. MCCARTNEY,320 JOHNSONBURG ROAD,HOPE NJ 07844,(908)459-4242 Ext. 222,GMCCARTNEY@HOPE-ELEM.ORG,https://hope-elem.org,,
41,WARREN,2470,KNOWLTON TWP,PK-06,MRS. DEFALCO,80 ROUTE 46,DELAWARE NJ 07833,(908)475-5118,DEFALCOJ@KNOWLTONSCHOOL.COM,http://www.knowltonschool.com,,https://twitter.com/ktesapps
41,WARREN,2790,LOPATCONG TWP,PK-08,MRS. RONCORONI,321 STONENHENGE DRIVE,PHILLIPSBURG NJ 08865-9411,(908)213-2995 Ext. 3100,RONCORONIR@LOPATSD.ORG,http://www.lopatcongschool.org,https://www.facebook.com/lopatsd,https://twitter.com/lopatsd
41,WARREN,2970,MANSFIELD TWP,PK-06,MR. GIORDANO,50 PORT MURRAY ROAD,PORT MURRAY NJ 07865,(908)689-3212 Ext. 1182,GIORDANOA@MANSFIELDELEMENTARY.ORG,http://www.mansfieldelementary.org,,
41,WARREN,3675,NORTH WARREN REGIONAL,07-12,MS. BILOTTI,10 NOE ROAD,BLAIRSTOWN NJ 07825,(908)362-9342,SBILOTTI@NORTHWARREN.ORG,https://www.northwarren.org,https://www.facebook.com/NorthWarrenRegionalSchoolDistrict/,https://twitter.com/northwarrenHS
41,WARREN,3890,OXFORD TWP,PK-08,MR. MAGNUSON,17 KENT STREET,OXFORD NJ 07863,(908)453-4101,BMAGNUSON@OXFORDCENTRAL.ORG,https://www.facebook.com/oxford.central.9,https://www.facebook.com/oxford.central.9,https://twitter.com/oxfordcentral
41,WARREN,4100,PHILLIPSBURG TOWN,PK-12,MR. TROXELL,50 SARGENT AVENUE,PHILLIPSBURG NJ 08865,(908)454-3400 Ext. 1010,TROXELL.GREGORY@PBURGSD.NET,https://www.pburgsd.net,https://www.facebook.com/Superintendent-of-Schools-Phillipsburg-School-District-133366670570282/,
41,WARREN,4200,POHATCONG TWP,PK-08,MRS. MANDRY,240 ROUTE 519,PHILLIPSBURG NJ 08865,(908)859-8155,DMANDRY@POHATCONG.ORG,https://www.pohatcong.org,,https://twitter.com/pohatschool
41,WARREN,5450,WARREN CO SPECIAL SERVICE,PK-12,MR. FLYNN,682 OXFORD ROAD,OXFORD NJ 07863,(908)223-7275,J.FLYNN@WCSSSD.ORG,http://www.wcsssd.org,https://www.facebook.com/WCSSSD,
41,WARREN,5460,WARREN COUNTY VOCATIONAL,09-12,MR. ZALEWSKI,1500 ROUTE 57,WASHINGTON NJ 07882,(908)835-2815,ZALEWSKIE@WCTECH.ORG,http://www.wctech.org/wcts/,,
41,WARREN,5465,WARREN HILLS REGIONAL,07-12,MR. CLYMER,89 BOWERSTOWN ROAD,WASHINGTON NJ 07882,(908)689-3143 Ext. 1045,CLYMERE@WARRENHILLS.ORG,https://www.warrenhills.org/,,https://twitter.com/whrsd
41,WARREN,5480,WASHINGTON BORO,PK-06,MRS. NASSRY,300 WEST STEWART STREET,WASHINGTON NJ 07882,(908)689-1810,NASSRYJ@WASHBOROSCHOOLS.ORG,http://www.washboroschools.org,,
41,WARREN,5530,WASHINGTON TWP,PK-06,MR. NEUHS,1 EAST FRONT ST.,WASHINGTON NJ 07882,(908)689-1119,KNEUHS@WASHTWPSD.ORG,http://www.washtwpsd.org,https://www.facebook.com/washtwpsd.wc/,
41,WARREN,5780,WHITE TWP,PK-08,MR. THOMPSON,565 CR 519,BELVIDERE NJ 07823-9798,(908)475-4773 Ext. 376,THOMPSON@WHITETWPSD.ORG,http://www.whitetwpsd.org,https://facebook.com/WhiteTownshipSchool/NJ,
80,CHARTERS,6010,ACADEMY CHARTER HIGH SCHOOL,09-12,MR. HEETER,1725 MAIN STREET,LAKE COMO NJ 07719,(732)681-8377 Ext. 11,LEADPERSON@ACADEMYCHARTERHS.ORG,https://academycharterhs.org,,
80,CHARTERS,6013,BERGEN ARTS AND SCIENCES CHARTER SCHOOL,KG-12,MR. GUVERCIN,200 MACARTHUR AVENUE,GARFIELD NJ 07026,(201)773-9140,NGUVERCIN@ILEARNSCHOOLS.ORG,https://www.bergencharter.org,https://www.facebook.com/bergencharter,https://twitter.com/bergencharter
80,CHARTERS,6017,FOUNDATION ACADEMY CS,KG-12,GRAIG WEISS,363 WEST STATE STREET,TRENTON NJ 08608,(609)920-9200,GWEISS@FOUNDATIONACADEMY.ORG,https://foundationacademies.org/,https://www.facebook.com/FoundationAcademies/,https://twitter.com/foundationacad?lang=en
80,CHARTERS,6018,CENTRAL JERSEY COLLEGE PREP CHARTER SCHOOL,KG-12,DR. SERCAN,101 METTLERS ROAD,SOMERSET NJ 08873-1235,(732)649-3954 Ext. 1001,NSERCAN@CJCOLLEGEPREP.ORG,http://www.cjcollegeprep.org/,https://www.facebook.com/cjcpcs/,https://twitter.com/cjcpcs
80,CHARTERS,6020,PRIDE ACADEMY CHARTER SCHOOL,05-08,MRS. THOMAS,117 ELMWOOD AVE,EAST ORANGE NJ 07018,(973)672-3200,FTHOMAS@PRIDEACS.ORG,https://www.facebook.com/Pride-Academy-Charter-School-575909675810558/,https://www.facebook.com/Pride-Academy-Charter-School-575909675810558/,https://twitter.com/PrideAcademyCS
80,CHARTERS,6021,COMMUNITY CHARTER SCHOOL OF PATERSO,KG-08,MR. PALMORE,75 SPRUCE ST,PATERSON NJ 07501-1720,(973)413-2057 Ext. 1129,CPALMORE@CCSP.ORG,http://www.ccsp.org,https://www.facebook.com/TheCommunityCharterSchoolOfPaterson/ ,
80,CHARTERS,6022,BURCH CHARTER SCHOOL OF EXCELLENCE,KG-05,MR. BOLER,100 LINDEN AVE,IRVINGTON NJ 07111,(973)373-3223,TBOLER@BURCHCHARTERSCHOOL.ORG,http://www.burchcharterschool.org/,,
80,CHARTERS,6025,PAUL ROBESON HUMANITIES  CHARTER SCHOOL,04-08,MRS. LUND,643 INDIANA AVE,TRENTON NJ 08638,(609)394-7727 Ext. 31114,FLUND@PAULROBESONCS.ORG,http://www.paulrobesoncs.org,https://www.facebook.com/prcsscholars/,
80,CHARTERS,6026,RIVERBANK CHARTER SCHOOL OF EXCELLE,KG-03,MS. KELLEY,1300 HORNBERGER AVE,ROEBLING NJ 08554,(609)499-4321,KELLEY@RIVERBANK.CHARTER.K12.NJ.US,http://riverbank.charter.k12.nj.us,http://www.facebook.com/Riverbank-Charter-School-of-Excellence-221427747921746/,
80,CHARTERS,6028,VINELAND PUBLIC CHARTER SCHOOL,PK-10,DR. GARCIA,1480 PENNSYLVANIA AVE.,VINELAND NJ 08332,(856)691-1611,AGARCIA@CCCHARTERS.ORG,https://www.vinelandpubliccharterschool.org/,,
80,CHARTERS,6029,NEWARK EDUCATORS COMMUNITY CHARTER SCHOOL,PK-04,MS VELEZ,9-11 HILL ST,NEWARK NJ 07102,(973)732-3848,DVELEZ@NEWARKEDUCATORS.ORG,https://newarkeducators.org,,
80,CHARTERS,6030,THE ETHICAL COMMUNITY CHARTER SCHOOL,KG-08,MRS. BERGAMINI,95 BROADWAY,JERSEY CITY NJ 07306,(201)984-4151,MARTA.BERGAMINI@TECCSJC.ORG,https://www.teccsjc.org/,https://www.facebook.com/teccsjc,http://@TECCSJC
